Category,currency,sellerRating,Duration,ClosePrice,OpenPrice,Competitive
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Toys/Hobbies,US,3385,7,2.75,2.75,0
Coins/Stamps,US,5564,7,2.79,2.79,0
Music/Movie/Game,US,841,5,8,0.99,1
Music/Movie/Game,GBP,118,7,14.28,1.77,1
Music/Movie/Game,GBP,105,7,5.71,4.44,1
Collectibles,EUR,578,10,4.93,2.45,1
Computer,EUR,113,7,9.84,1.23,1
Toys/Hobbies,GBP,293,10,5.71,4.46,1
Toys/Hobbies,EUR,638,10,9.86,1.23,1
Electronics,US,2956,3,81.55,0.1,1
Collectibles,GBP,18,7,9.82,2.68,1
SportingGoods,GBP,79,7,15.15,1.77,1
Computer,US,411,5,8.5,0.99,1
Collectibles,EUR,170,7,10.45,1.23,1
SportingGoods,US,2378,1,860,0.01,1
Collectibles,US,119,10,860,0.01,1
EverythingElse,GBP,232,3,5.34,5.34,0
Books,US,638,3,2.99,2.99,0
Clothing/Accessories,EUR,315,7,3.68,3.68,0
Coins/Stamps,GBP,3380,7,5.34,5.34,0
Coins/Stamps,GBP,3380,7,5.34,5.34,0
Coins/Stamps,GBP,3380,7,5.34,5.34,0
Collectibles,US,3385,7,2.99,2.99,0
Antique/Art/Craft,US,3613,7,2.99,2.99,0
Books,US,3613,7,2.99,2.99,1
Antique/Art/Craft,US,4390,7,2.99,2.99,1
Coins/Stamps,US,5564,7,2.99,2.99,0
Coins/Stamps,US,5564,7,2.99,2.99,0
NA,US,352,7,11.5,0.01,1
Collectibles,US,9003,7,2.99,2.99,0
EverythingElse,US,9003,7,2.99,2.99,0
SportingGoods,US,9003,7,2.99,2.99,0
SportingGoods,US,9003,7,2.99,2.99,0
Collectibles,US,25433,7,2.99,2.99,0
Toys/Hobbies,EUR,842,10,11.01,1.23,1
Collectibles,EUR,1545,10,5.53,2.45,1
Toys/Hobbies,US,3277,3,3,3,0
Toys/Hobbies,US,3277,3,3,3,0
Music/Movie/Game,GBP,197,7,5.35,5.35,0
Toys/Hobbies,EUR,508,7,11.07,1.23,1
Antique/Art/Craft,EUR,618,7,3.69,3.69,0
Jewelry,GBP,2189,7,5.35,5.35,0
Collectibles,US,2696,7,3,3,0
Music/Movie/Game,GBP,1842,10,5.35,5.35,0
Music/Movie/Game,GBP,1842,10,5.35,5.35,0
Music/Movie/Game,EUR,5701,10,11.07,1.23,1
Toys/Hobbies,EUR,3090,10,5.58,2.45,1
Toys/Hobbies,EUR,5827,10,5.72,2.45,1
Music/Movie/Game,GBP,2991,7,55.33,0.54,1
Music/Movie/Game,US,471,5,9.5,0.99,1
Music/Movie/Game,US,841,5,9.5,0.99,1
Jewelry,US,743,3,9.72,1,1
Collectibles,US,2695,7,3.25,3,1
Music/Movie/Game,GBP,1148,3,17.85,1.77,1
Music/Movie/Game,US,841,5,10,0.99,1
Collectibles,EUR,1545,10,6.15,2.45,1
Collectibles,EUR,1545,10,6.15,2.45,1
Collectibles,EUR,1545,10,6.15,2.45,1
Toys/Hobbies,EUR,508,7,12.3,1.23,1
Music/Movie/Game,GBP,1148,3,18.74,1.77,1
Music/Movie/Game,US,841,5,10.5,0.99,1
Music/Movie/Game,GBP,17,7,18.74,1.77,1
Coins/Stamps,US,1054,5,13.51,0.77,1
Music/Movie/Game,US,193,5,10.52,0.99,1
Music/Movie/Game,US,841,5,10.55,0.99,1
Toys/Hobbies,EUR,508,7,12.91,1.23,1
Music/Movie/Game,EUR,1853,7,4.3,3.69,1
Music/Movie/Game,EUR,1853,7,4.3,3.69,1
Antique/Art/Craft,US,4390,7,3.27,3.27,0
Home/Garden,EUR,4366,7,6.76,2.45,1
Electronics,EUR,5701,10,6.76,2.45,1
Jewelry,GBP,1180,7,9.82,3.57,1
Toys/Hobbies,US,3385,7,4,2.75,1
Business/Industrial,US,1265,7,3.35,3.35,0
Business/Industrial,US,1266,7,3.35,3.35,0
Music/Movie/Game,GBP,1148,3,20.52,1.77,1
Home/Garden,US,390,5,11.5,0.99,1
Computer,US,2711,5,11.5,0.99,1
Jewelry,EUR,2168,7,14.14,1.23,1
Collectibles,EUR,1545,10,7.13,2.45,1
Home/Garden,EUR,266,5,14.28,1.23,1
Music/Movie/Game,GBP,105,7,8.39,4.44,1
Toys/Hobbies,EUR,3090,10,7.38,2.45,1
Toys/Hobbies,EUR,269,10,14.72,1.23,1
Collectibles,EUR,1545,10,7.43,2.45,1
Antique/Art/Craft,US,945,7,3.49,3.49,0
Antique/Art/Craft,US,2349,10,20.5,0.6,1
Home/Garden,EUR,5701,10,15.37,1.23,1
Music/Movie/Game,GBP,197,7,7.5,5.36,1
Health/Beauty,US,2459,7,4.24,2.99,1
Jewelry,US,1322,7,12.83,0.99,1
Music/Movie/Game,GBP,17,7,23.22,1.77,1
Jewelry,EUR,89,10,8.01,2.45,1
Toys/Hobbies,EUR,3090,10,8.01,2.45,1
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,0
Antique/Art/Craft,US,2349,7,3.6,3.6,1
Antique/Art/Craft,US,2349,7,3.6,3.6,1
Jewelry,GBP,1180,7,11.6,3.57,1
Collectibles,EUR,1545,10,8.28,2.45,1
Collectibles,EUR,170,7,16.6,1.23,1
Music/Movie/Game,EUR,1301,7,17.01,1.23,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Antique/Art/Craft,US,2349,7,3.85,3.6,1
Toys/Hobbies,US,3385,7,3.75,3.75,0
Toys/Hobbies,US,3385,7,3.75,3.75,0
Toys/Hobbies,US,3385,7,3.75,3.75,0
Music/Movie/Game,GBP,105,7,10.08,4.44,1
Antique/Art/Craft,EUR,2507,7,8.71,2.45,1
Collectibles,EUR,1545,10,8.72,2.45,1
SportingGoods,EUR,5701,10,8.76,2.45,1
Collectibles,US,2220,5,14.5,0.99,1
Clothing/Accessories,EUR,37,3,17.83,1.23,1
Music/Movie/Game,EUR,915,5,17.86,1.23,1
Antique/Art/Craft,US,2349,7,4.12,3.6,1
Clothing/Accessories,EUR,174,10,9.22,2.45,1
Collectibles,EUR,1545,10,9.22,2.45,1
Collectibles,EUR,1545,10,9.22,2.45,1
Clothing/Accessories,EUR,299,7,6.15,3.68,1
Home/Garden,EUR,71,7,18.58,1.23,1
Toys/Hobbies,US,9003,5,3.89,3.89,0
Jewelry,US,9003,7,3.89,3.89,0
Toys/Hobbies,US,3385,7,5.51,2.75,1
Collectibles,EUR,578,10,9.42,2.45,1
Antique/Art/Craft,US,2349,7,4.24,3.6,1
Collectibles,EUR,578,10,9.47,2.45,1
Computer,US,454,5,15.5,0.99,1
Computer,US,18,7,15.51,0.99,1
Clothing/Accessories,EUR,519,5,19.06,1.23,1
Toys/Hobbies,US,3385,7,5.69,2.75,1
Antique/Art/Craft,US,2349,7,4.35,3.6,1
Antique/Art/Craft,US,2349,7,4.36,3.6,1
Antique/Art/Craft,US,2349,7,4.36,3.6,1
Antique/Art/Craft,US,2349,7,4.36,3.6,1
Collectibles,EUR,1545,10,9.84,2.45,1
EverythingElse,GBP,232,3,7.12,7.12,1
Books,US,638,5,3.99,3.99,0
Clothing/Accessories,EUR,141,7,4.91,4.91,0
Health/Beauty,US,1155,7,3.99,3.99,0
Health/Beauty,US,1155,7,3.99,3.99,0
Health/Beauty,US,1155,7,3.99,3.99,0
Books,US,1464,7,3.99,3.99,0
Books,US,1809,7,3.99,3.99,0
Toys/Hobbies,US,3385,7,3.99,3.99,0
Toys/Hobbies,US,3385,7,3.99,3.99,0
Toys/Hobbies,US,3385,7,3.99,3.99,1
Collectibles,US,3613,7,3.99,3.99,0
Clothing/Accessories,US,3613,7,3.99,3.99,0
Home/Garden,US,3613,7,3.99,3.99,0
Home/Garden,US,3613,7,3.99,3.99,0
Antique/Art/Craft,US,3613,7,3.99,3.99,0
Antique/Art/Craft,US,3613,7,3.99,3.99,0
Pottery/Glass,US,3613,7,3.99,3.99,1
Antique/Art/Craft,US,4390,7,3.99,3.99,0
Antique/Art/Craft,US,4390,7,3.99,3.99,0
Antique/Art/Craft,US,4390,7,3.99,3.99,0
Antique/Art/Craft,US,4390,7,3.99,3.99,0
Collectibles,US,9003,7,3.99,3.99,0
Music/Movie/Game,US,9003,7,3.99,3.99,0
Music/Movie/Game,US,9003,7,3.99,3.99,0
Music/Movie/Game,US,9003,7,3.99,3.99,0
Home/Garden,US,9003,7,3.99,3.99,0
Jewelry,US,25433,7,3.99,3.99,0
Jewelry,US,25433,7,3.99,3.99,0
Jewelry,US,25433,7,3.99,3.99,0
Jewelry,US,25433,7,3.99,3.99,0
Toys/Hobbies,US,3277,3,4,4,0
Collectibles,GBP,18,7,7.14,7.14,0
Books,US,115,7,4,4,0
Antique/Art/Craft,EUR,277,7,4.92,4.92,0
Jewelry,GBP,1180,7,14.28,3.57,1
SportingGoods,US,1265,7,4,4,0
Books,EUR,321,10,4.92,4.92,0
Toys/Hobbies,EUR,508,7,19.8,1.23,1
Music/Movie/Game,GBP,105,7,11.6,4.44,1
Antique/Art/Craft,US,2349,7,4.51,3.6,1
Home/Garden,EUR,1405,10,10.08,2.45,1
Business/Industrial,US,8101,3,16.5,0.99,1
Toys/Hobbies,EUR,889,3,20.14,1.23,1
Collectibles,US,3385,7,5.5,2.99,1
Collectibles,US,3385,7,5.5,2.99,1
Business/Industrial,EUR,124,7,20.29,1.23,1
Antique/Art/Craft,US,2349,7,28.04,0.6,1
SportingGoods,US,27132,5,17.01,0.99,1
Books,US,3864,7,4.24,3.99,1
Antique/Art/Craft,US,2349,7,4.7,3.6,1
Books,US,3613,7,4.25,3.99,1
Antique/Art/Craft,US,3613,7,4.25,3.99,1
Jewelry,US,25433,7,4.25,3.99,1
SportingGoods,US,1266,7,4.25,4,1
Pottery/Glass,US,5721,3,4.15,4.15,0
Antique/Art/Craft,US,2349,7,4.81,3.6,1
Clothing/Accessories,EUR,1179,10,21.52,1.23,1
Music/Movie/Game,EUR,657,10,21.55,1.23,1
Antique/Art/Craft,US,2349,7,4.94,3.6,1
Music/Movie/Game,EUR,351,10,5.53,4.9,1
Music/Movie/Game,EUR,1634,10,5.53,4.9,1
Clothing/Accessories,EUR,519,7,22.14,1.23,1
Music/Movie/Game,EUR,657,10,22.14,1.23,1
Antique/Art/Craft,US,2349,7,5.01,3.6,1
Toys/Hobbies,US,3385,7,5.02,3.75,1
SportingGoods,US,27132,5,19.02,0.99,1
Collectibles,EUR,1545,10,11.68,2.45,1
Collectibles,EUR,1545,10,11.68,2.45,1
Home/Garden,GBP,53,7,17.4,3.55,1
Collectibles,US,3385,7,6.5,2.99,1
Clothing/Accessories,EUR,241,7,23.97,1.23,1
Music/Movie/Game,US,123,7,6.5,3,1
Toys/Hobbies,US,3277,3,5.6,3.5,1
Antique/Art/Craft,US,2349,7,32.69,0.6,1
Antique/Art/Craft,US,2349,7,5.5,3.6,1
Antique/Art/Craft,US,2349,7,5.5,3.6,1
Antique/Art/Craft,US,2349,7,5.51,3.6,1
Photography,GBP,71,7,17.85,3.55,1
NA,EUR,5701,10,11.07,1.23,1
Collectibles,EUR,227,7,12.3,2.45,1
Music/Movie/Game,EUR,657,10,6.16,4.92,1
Health/Beauty,US,1155,7,4.49,4.49,0
Antique/Art/Craft,US,2349,7,5.61,3.6,1
Antique/Art/Craft,US,2349,7,5.61,3.6,1
Antique/Art/Craft,US,3277,3,4.5,4.5,0
Collectibles,US,4397,7,4.5,4.5,0
Antique/Art/Craft,US,4397,7,4.5,4.5,0
Antique/Art/Craft,US,4397,7,4.5,4.5,0
Computer,EUR,335,1,25.21,1.23,1
SportingGoods,EUR,5701,10,25.38,1.23,1
Electronics,EUR,5701,10,25.62,1.23,1
Home/Garden,EUR,739,3,12.9,2.45,1
Music/Movie/Game,EUR,205,7,12.91,2.45,1
Toys/Hobbies,EUR,996,7,12.91,2.45,1
Collectibles,EUR,1545,10,12.91,2.45,1
Collectibles,EUR,1545,10,12.91,2.45,1
SportingGoods,EUR,478,7,12.97,2.45,1
Collectibles,GBP,88,7,37.51,1.78,1
Antique/Art/Craft,US,4390,7,5.27,3.99,1
Books,EUR,415,10,26.3,1.23,1
Toys/Hobbies,US,3385,7,5.76,3.75,1
Antique/Art/Craft,US,2349,7,6.01,3.6,1
Books,US,650,7,4.85,4.5,1
Collectibles,EUR,1179,10,26.92,1.23,1
Collectibles,US,337,7,5.5,3.99,1
Music/Movie/Game,EUR,6621,10,6.76,4.9,1
Music/Movie/Game,US,9003,7,5.51,3.99,1
Toys/Hobbies,US,322,5,5.5,4,1
Collectibles,US,2089,3,22.5,0.99,1
Collectibles,EUR,442,7,27.4,1.23,1
Antique/Art/Craft,US,2349,7,6.19,3.6,1
SportingGoods,EUR,5350,7,6.97,4.9,1
Antique/Art/Craft,US,2349,7,6.4,3.6,1
Toys/Hobbies,US,3385,7,8.53,2.75,1
SportingGoods,US,1266,7,4.89,4.89,0
Clothing/Accessories,EUR,3375,10,14.76,2.46,0
Toys/Hobbies,US,3277,3,8.01,3,1
Collectibles,US,843,10,6.05,4,1
Home/Garden,EUR,739,3,15.1,2.45,1
Health/Beauty,US,1059,5,4.95,4.95,0
Toys/Hobbies,US,3385,7,4.95,4.95,0
Toys/Hobbies,US,3385,7,4.95,4.95,0
Toys/Hobbies,US,3385,7,4.95,4.95,0
Toys/Hobbies,US,3385,7,4.95,4.95,0
Toys/Hobbies,US,3385,7,4.95,4.95,0
Antique/Art/Craft,US,4390,7,4.95,4.95,0
Jewelry,US,25433,7,4.95,4.95,0
Jewelry,US,25433,7,4.95,4.95,0
Antique/Art/Craft,US,2349,7,6.89,3.6,1
Toys/Hobbies,US,8100,1,4.99,4.99,0
Music/Movie/Game,US,50,3,4.99,4.99,0
SportingGoods,US,237,3,4.99,4.99,0
Antique/Art/Craft,US,4398,5,4.99,4.99,0
Health/Beauty,US,4398,5,4.99,4.99,0
Health/Beauty,US,4398,5,4.99,4.99,0
Clothing/Accessories,EUR,141,7,6.14,6.14,0
Clothing/Accessories,EUR,141,7,6.14,6.14,0
Music/Movie/Game,GBP,309,7,8.91,8.91,0
Music/Movie/Game,GBP,632,7,8.91,8.91,0
Music/Movie/Game,GBP,632,7,8.91,8.91,0
Music/Movie/Game,GBP,632,7,8.91,8.91,0
Jewelry,US,945,7,4.99,4.99,0
Health/Beauty,US,1155,7,4.99,4.99,0
Health/Beauty,US,1155,7,4.99,4.99,0
Health/Beauty,US,1155,7,4.99,4.99,0
Health/Beauty,US,1155,7,4.99,4.99,0
Health/Beauty,US,1155,7,4.99,4.99,0
Toys/Hobbies,US,1375,7,4.99,4.99,0
Collectibles,US,1375,7,4.99,4.99,0
Automotive,GBP,1390,7,8.91,8.91,0
Pottery/Glass,US,1809,7,4.99,4.99,0
Music/Movie/Game,US,3227,7,4.99,4.99,0
Music/Movie/Game,US,3227,7,4.99,4.99,0
Toys/Hobbies,US,3385,7,4.99,4.99,0
Toys/Hobbies,US,3385,7,4.99,4.99,0
Antique/Art/Craft,US,4390,7,4.99,4.99,0
Antique/Art/Craft,US,4390,7,4.99,4.99,0
Collectibles,US,4397,7,4.99,4.99,0
Collectibles,US,4397,7,4.99,4.99,0
Antique/Art/Craft,US,4397,7,4.99,4.99,0
Antique/Art/Craft,US,4397,7,4.99,4.99,0
Antique/Art/Craft,US,4398,7,4.99,4.99,0
Music/Movie/Game,US,9003,7,4.99,4.99,0
Music/Movie/Game,US,9003,7,4.99,4.99,0
Music/Movie/Game,US,9003,7,4.99,4.99,0
Music/Movie/Game,US,9003,7,4.99,4.99,0
Music/Movie/Game,EUR,351,10,6.14,6.14,0
Music/Movie/Game,GBP,365,10,8.91,8.91,0
Coins/Stamps,EUR,1017,10,6.14,6.14,0
Music/Movie/Game,EUR,1634,10,6.14,6.14,0
Music/Movie/Game,EUR,1634,10,6.14,6.14,0
Collectibles,EUR,533,3,6.15,6.15,0
Toys/Hobbies,US,3277,3,5,5,0
Toys/Hobbies,US,3277,3,5,5,0
SportingGoods,EUR,149,5,6.15,6.15,0
Toys/Hobbies,EUR,183,5,6.15,6.15,0
Home/Garden,US,326,5,5,5,0
Music/Movie/Game,US,673,7,5,5,0
Collectibles,EUR,1853,7,6.15,6.15,0
Collectibles,EUR,1853,7,6.15,6.15,0
Music/Movie/Game,EUR,1853,7,6.15,6.15,0
Collectibles,US,2696,7,5,5,0
Music/Movie/Game,US,5202,7,5,5,0
Books,EUR,5,10,6.15,6.15,0
Antique/Art/Craft,EUR,18,10,6.15,6.15,1
Toys/Hobbies,EUR,183,10,6.15,6.15,0
Books,EUR,294,10,6.15,6.15,0
Business/Industrial,EUR,756,10,6.15,6.15,0
Toys/Hobbies,EUR,765,10,6.15,6.15,0
Toys/Hobbies,EUR,765,10,6.15,6.15,0
Music/Movie/Game,EUR,1853,10,6.15,6.15,0
SportingGoods,US,1266,7,5.14,4.89,1
Antique/Art/Craft,US,2349,7,7,3.6,1
Home/Garden,EUR,730,3,31.01,1.23,1
SportingGoods,US,27132,5,25.65,0.99,1
Computer,US,454,3,26,0.99,1
Toys/Hobbies,EUR,2403,5,31.69,1.23,1
Toys/Hobbies,EUR,996,7,15.99,2.45,1
Antique/Art/Craft,US,4390,7,6.5,3.99,1
Music/Movie/Game,US,9003,7,5.24,4.99,1
Coins/Stamps,US,1054,5,34.19,0.77,1
Toys/Hobbies,EUR,2403,5,32.59,1.23,1
Photography,US,1004,3,26.78,0.99,1
SportingGoods,US,1265,7,5.5,4.85,1
Clothing/Accessories,EUR,569,10,16.59,2.45,1
Antique/Art/Craft,US,2349,7,7.5,3.6,1
Home/Garden,EUR,1635,10,33.67,1.23,1
Music/Movie/Game,EUR,286,5,33.82,1.23,1
Collectibles,EUR,533,7,6.76,6.15,1
Clothing/Accessories,EUR,595,7,33.82,1.23,1
Business/Industrial,EUR,5701,10,33.83,1.23,1
Antique/Art/Craft,US,4398,3,5.25,5.25,0
Health/Beauty,US,4397,7,5.25,5.25,0
Home/Garden,US,2168,3,28,0.99,1
SportingGoods,US,27132,5,28.03,0.99,1
Antique/Art/Craft,EUR,1310,5,6.85,6.15,1
Home/Garden,EUR,1635,10,34.68,1.23,1
Home/Garden,EUR,1635,10,34.68,1.23,1
Computer,EUR,1,5,35.05,1.23,1
Books,US,3864,7,9.59,2.99,1
Antique/Art/Craft,US,2349,7,8,3.6,1
Home/Garden,EUR,1405,10,17.83,2.45,1
Pottery/Glass,US,380,7,6.5,4.5,1
Clothing/Accessories,EUR,595,7,36.28,1.23,1
Business/Industrial,US,8101,3,30,0.99,1
Antique/Art/Craft,US,2349,7,8.26,3.6,1
Books,US,3613,7,7.5,3.99,1
Toys/Hobbies,US,8100,1,6,4.99,1
Music/Movie/Game,GBP,197,7,17.85,5.36,1
Music/Movie/Game,GBP,200,7,10.71,8.93,1
Antique/Art/Craft,US,4390,7,5.49,5.49,0
Antique/Art/Craft,US,4390,7,5.49,5.49,0
Toys/Hobbies,US,3277,3,10.05,3,1
Toys/Hobbies,US,3385,7,6.05,4.99,1
Clothing/Accessories,EUR,2016,5,7.5,6.09,1
Collectibles,US,4398,5,5.5,5.5,0
Toys/Hobbies,EUR,58,7,6.76,6.76,0
Antique/Art/Craft,US,4390,7,5.52,5.52,0
Electronics,EUR,110,5,37.5,1.23,1
Clothing/Accessories,EUR,595,7,37.51,1.23,1
Home/Garden,EUR,1635,10,37.51,1.23,1
Collectibles,EUR,1179,10,37.61,1.23,1
Antique/Art/Craft,US,2349,7,8.5,3.6,1
Antique/Art/Craft,US,2349,7,8.5,3.6,1
Antique/Art/Craft,US,2349,7,8.5,3.6,1
Automotive,US,8101,3,30.99,0.99,1
SportingGoods,US,27132,5,30.99,0.99,1
SportingGoods,US,27132,5,31,0.99,1
Antique/Art/Craft,US,2349,7,8.75,3.6,1
Coins/Stamps,GBP,507,7,57.11,1.77,1
Computer,EUR,199,7,19.98,2.45,1
Antique/Art/Craft,US,2349,7,9,3.6,1
Music/Movie/Game,GBP,197,7,11.6,8.91,1
EverythingElse,US,1265,7,5.7,5.7,0
EverythingElse,US,1266,7,5.7,5.7,0
Clothing/Accessories,EUR,595,7,39.97,1.23,1
Toys/Hobbies,EUR,638,10,39.97,1.23,1
Antique/Art/Craft,US,2349,7,9.11,3.6,1
Collectibles,US,2220,3,33.14,0.99,1
Clothing/Accessories,EUR,595,7,40.58,1.23,1
Collectibles,US,25433,3,5.75,5.75,0
Antique/Art/Craft,US,4398,5,5.75,5.75,0
Antique/Art/Craft,US,4390,7,5.75,5.75,0
Antique/Art/Craft,US,2349,7,9.26,3.6,1
Music/Movie/Game,GBP,632,7,11.96,8.91,1
Clothing/Accessories,EUR,595,10,41.2,1.23,1
SportingGoods,US,31,7,34,0.99,1
Collectibles,US,2220,3,34.06,0.99,1
SportingGoods,US,27132,5,34.12,0.99,1
Toys/Hobbies,US,3277,3,8.5,4,1
Toys/Hobbies,EUR,58,10,8.65,6.15,1
Antique/Art/Craft,US,2349,7,9.8,3.6,1
Toys/Hobbies,US,3385,7,11.8,2.99,1
Jewelry,US,25433,1,5.95,5.95,0
Home/Garden,EUR,1405,10,22.14,2.45,1
Clothing/Accessories,EUR,2038,5,22.15,2.45,1
Music/Movie/Game,GBP,265,1,10.69,10.69,0
Collectibles,US,76,3,5.99,5.99,0
Toys/Hobbies,US,809,3,5.99,5.99,0
Music/Movie/Game,US,1215,5,5.99,5.99,0
Music/Movie/Game,US,3955,5,5.99,5.99,0
Collectibles,US,4398,5,5.99,5.99,0
Jewelry,US,25433,5,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Health/Beauty,US,1155,7,5.99,5.99,0
Books,US,2191,7,5.99,5.99,0
Music/Movie/Game,US,3227,7,5.99,5.99,0
Antique/Art/Craft,US,4390,7,5.99,5.99,0
Health/Beauty,US,4397,7,5.99,5.99,0
Music/Movie/Game,US,14479,7,5.99,5.99,0
Music/Movie/Game,EUR,1634,10,7.37,7.37,0
Automotive,US,10067,3,6,6,0
Music/Movie/Game,EUR,657,10,7.38,7.38,0
Collectibles,EUR,1304,10,7.38,7.38,0
Collectibles,EUR,1304,10,7.38,7.38,0
Clothing/Accessories,EUR,1351,5,44.28,1.23,1
Home/Garden,EUR,157,7,22.15,2.46,1
Clothing/Accessories,US,421,5,7.25,4.99,1
Collectibles,US,2220,3,36.55,0.99,1
Antique/Art/Craft,US,2349,7,10.11,3.6,1
SportingGoods,GBP,955,7,66.03,1.78,1
Jewelry,EUR,637,10,15.86,3.57,0
Clothing/Accessories,EUR,595,7,46.12,1.23,1
Computer,GBP,21,7,22.33,5.35,1
Antique/Art/Craft,US,2349,7,10.5,3.6,1
Antique/Art/Craft,US,2349,7,10.5,3.6,1
Collectibles,EUR,1545,10,23.48,2.45,1
Jewelry,EUR,2168,7,15.93,3.63,0
Collectibles,EUR,4680,7,15.97,3.68,0
SportingGoods,EUR,5701,10,15.97,3.68,0
Books,US,3864,7,6.49,5.99,1
Antique/Art/Craft,US,4390,7,6.53,5.99,1
Automotive,EUR,106,7,49.26,1.23,1
Clothing/Accessories,EUR,2016,5,17.01,3.57,1
Collectibles,US,2220,3,40.56,0.99,1
Collectibles,EUR,1179,7,49.79,1.23,1
Clothing/Accessories,EUR,37,5,49.8,1.23,1
SportingGoods,EUR,109,5,49.8,1.23,1
SportingGoods,US,27132,5,41.57,0.99,1
Antique/Art/Craft,US,2349,7,11.5,3.6,1
SportingGoods,EUR,109,5,51.03,1.23,1
